"SAMPLE_ID","SUBTYPE","CDH1","CSMD1","DMD","DST","FAT3","FLG","GATA3","HMCN1","HUWE1","MAP3K1","MUC16","PIK3CA","RUNX1","RYR2","SPTA1","SYNE1","TP53","TTN","USH2A","ZFHX4"
"TCGA-C8-A1HL-01","BRCA_LumB"," 0.7591","-2.9480","-6.2177","-3.4220","-0.4435","-0.6734"," 1.5020","-0.5508","-1.6890","-1.7387"," 1.5550","-1.5378"," 0.2206","-0.6599","-1.0844","-1.2179"," 0.6996","-0.8228","-1.4036","-1.0782"
"TCGA-C8-A1HM-01","BRCA_LumB"," 0.7039","-2.5932","-9.1150","-5.4854","-2.3580","-3.1035"," 1.5288","-3.2822"," 1.5301"," 1.2630"," 0.5844"," 0.0906","-1.2021","-1.0398","-0.3032","-3.3634"," 2.1886","-0.2434"," 0.8081","-4.5068"
"TCGA-C8-A1HN-01","BRCA_LumB"," 0.6231","-2.0795","-7.6048","-4.5337","-1.3288","-1.2671"," 1.8822","-1.8517","-0.4099","-0.9122","-1.1944","-1.4054","-1.0289","-0.1596","-1.1862","-3.9177"," 0.5051","-1.4484"," 1.8382","-2.7345"
"TCGA-C8-A1HO-01","BRCA_LumA"," 0.7931","-2.0940","-7.7754","-2.3095","-1.5689","-1.6685"," 2.7704","-2.2690"," 1.1856","-0.2319","-1.4859","-1.1635"," 0.1346","-1.2261","-0.5761","-4.1102"," 0.0697","-0.8964","-0.9774","-0.3218"
"TCGA-C8-A26V-01","BRCA_LumB"," 0.2839"," 1.2657","-7.3658","-2.2790","-2.4623","-1.8215"," 1.9535","-0.5776"," 0.5995"," 0.7590","-0.6053","-0.6078","-0.1200","-2.2104","-0.9902","-2.5214","-0.8778","-1.1740"," 0.2874","-1.3282"
"TCGA-C8-A26W-01","BRCA_LumB"," 0.3873","-1.8001","-6.0881","-3.4896","-0.1064","-2.2358"," 1.7546","-0.5392","-0.7661","-0.9315","-2.2068","-0.4453"," 0.1146","-0.6555","-0.8303","-2.2823"," 0.3349","-0.5589","-0.5661","-0.8731"
"TCGA-C8-A26X-01","BRCA_Her2"," 0.5557","-1.0057","-5.7435","-4.7085","-1.4745","-0.9620","-0.7333","-1.3006","-1.0334","-0.9215","-2.6269"," 3.6214"," 0.1985","-0.9591"," 0.8431","-2.4137"," 0.3600","-0.6450","-2.9196","-2.1897"
"TCGA-C8-A26Y-01","BRCA_Her2"," 0.5226"," 0.6859"," 3.8267","-4.6123","-2.3872","-2.3978","-0.4381","-3.4123"," 0.0121","-1.0363","-0.2844","-1.2029"," 0.0949","-1.4849","-0.8590","-5.2947"," 1.2399","-1.9881"," 1.2803","-3.2101"
"TCGA-C8-A26Z-01","BRCA_LumA"," 1.1575","-2.1103","-7.7236","-5.0261","-0.1119","-2.4679"," 1.5289"," 0.0886"," 0.3167","-0.3728","-2.8853","-0.9851"," 0.3370","-0.7364","-1.5870","-3.2857","-0.7555","-0.9389","-0.7146","-0.7382"
"TCGA-C8-A273-01","BRCA_LumA"," 0.9354","-1.3562","-6.7269","-3.0078"," 0.2624","-1.7565"," 2.3062","-1.0827"," 0.1620","-0.8493","-0.1879","-1.1696"," 0.0926","-1.3164","-1.1198","-3.3258"," 0.5537","-1.0803","-1.2242","-1.2478"
"TCGA-C8-A274-01","BRCA_LumB","-0.8305","-0.7341","-9.0868","-3.8700","-1.6815","-1.6104"," 1.4605","-1.6279"," 1.2615"," 1.4843","-0.3083","-2.8199","-0.1243","-1.6884","-1.1570","-3.0819"," 0.6912","-0.9438","-0.2370","-1.2789"
"TCGA-C8-A275-01","BRCA_Her2"," 0.6096","-1.6267","-6.8480","-3.5366","-2.1505","-3.4775"," 0.8847","-0.8630"," 0.2633"," 0.6638"," 0.3954","-1.2066","-0.0969","-0.7807","-1.4110","-2.9975"," 0.3618","-0.7444","-1.8437","-1.9114"
"TCGA-C8-A278-01","BRCA_Her2"," 0.4418","-2.0521","-7.1263","-4.4482","-2.0314","-2.7958"," 0.5216","-0.0282"," 0.3334","-0.3122","-0.5176","-1.2917"," 0.5926","-0.6651"," 0.2723","-2.4537"," 1.0386","-0.4515","-1.6921","-1.5711"
"TCGA-C8-A27A-01","BRCA_LumB"," 0.5924","-1.6669","-6.7062","-3.3883","-2.6828"," 0.0588"," 1.7907","-1.8979"," 0.7998","-1.7884","-2.8460","-0.6346","-0.7002","-0.4586","-0.3982","-2.9786"," 1.0381","-0.1778","-0.5907","-2.5031"
"TCGA-C8-A27B-01","BRCA_Basal"," 0.4196","-2.9480","-4.9151","-3.1726","-3.8646","-3.9206","-0.8516","-3.9760"," 1.0572"," 0.0930"," 2.4690","-0.2710","-0.4339"," 2.2356","-0.8775","-4.6999"," 2.9379","-0.4586","-1.2224","-4.4698"
"TCGA-C8-A3M7-01","BRCA_LumA","-0.6375","-0.7128","-2.2428","-1.7689","-0.3651","-1.4093"," 0.4971","-0.7982","-1.6653"," 0.1471","-1.1347","-1.3081"," 0.0038"," 2.7962","-0.3024","-0.6013","-0.5367","-0.3580"," 0.4412","-1.0161"
"TCGA-C8-A3M8-01","BRCA_LumB"," 0.8852","-2.7316","-5.9911","-3.6092","-0.5382","-1.2622"," 2.1759","-1.1519","-0.9024","-1.0790","-3.1455"," 0.4718"," 1.1383","-1.1208","-1.4594","-2.7259","-0.8627","-0.4901","-1.5403","-0.3756"
"TCGA-C8-A8HP-01","BRCA_Her2"," 0.7674","-2.9480","-7.8502","-3.8603","-2.9416","-3.8755"," 0.4152","-2.1003","-1.1593","-0.9492","-1.5838","-3.4774","-0.6134"," 0.1340","-2.0929","-3.6901","-3.3219","-0.3234","-0.5539","-3.5373"
"TCGA-C8-A8HQ-01","BRCA_LumB"," 0.6754","-1.3348","-7.7886","-3.1735","-1.2049","-1.3653"," 0.3333"," 0.1601","-0.5997"," 0.9903","-1.2698","-2.0966"," 0.8881"," 0.3849","-0.7695","-0.4635"," 0.6858","-0.9237","-1.6445","-1.2122"
"TCGA-C8-A8HR-01","BRCA_Normal"," 0.0559","-1.5730","-3.8831","-2.3393"," 0.1944","-0.7573"," 1.1429"," 1.2258","-1.4953","-0.9549","-0.1308","-1.6834"," 0.3569"," 0.0547"," 0.0216","-1.4873","-0.8774","-0.8126","-1.6280","-0.1098"
"TCGA-D8-A13Y-01","BRCA_LumB"," 0.2283","-1.6161","-6.9356","-3.1736","-1.5592"," 0.6868","-0.6943","-1.7626"," 1.0882","-1.9304","-2.9450","-0.6195","-2.5106","-0.0694","-0.9734","-1.8866","-2.9265","-0.9740"," 0.9628","-2.3361"
"TCGA-D8-A13Z-01","BRCA_Her2"," 0.4189","-1.6863","-3.2147","-1.5519","-0.0958","-1.4459","-2.9394","-1.6744"," 1.6210","-1.2403"," 1.1689","-0.8519"," 0.1641","-1.4360","-0.0478","-3.1357"," 2.0771","-1.6217","-2.1960","-1.3370"
"TCGA-D8-A140-01","BRCA_LumA"," 0.7621","-2.6449","-6.4517","-2.6875","-1.1441","-1.1536"," 2.1321","-0.9665"," 1.2466","-0.1469","-2.2230"," 0.0381"," 0.1629","-0.9620","-0.5617","-1.6211"," 0.8197","-0.3679","-0.2782","-1.2354"
"TCGA-D8-A141-01","BRCA_LumA","-0.1909","-1.7449","-5.2772","-3.4618"," 0.9821","-1.4171"," 1.0778"," 1.0407","-0.0496"," 0.0247","-1.7241","-0.9911"," 1.4090","-0.1562"," 0.1682","-0.4184"," 1.3353","-0.3038"," 0.2202"," 0.6486"
"TCGA-D8-A142-01","BRCA_Basal"," 0.3598"," 1.7244","-3.7138","-0.2437"," 0.8052","-1.9728","-0.8975"," 0.2054","-0.6052","-1.1782","-0.3496","-1.2193"," 0.1063","-0.0737","-0.4830","-1.8609"," 1.5095","-1.3877","-0.5222","-0.7539"
"TCGA-D8-A143-01","BRCA_Basal"," 0.6907","-1.8637","-5.3497","-2.4314","-1.5963","-2.6262","-1.7080","-2.5758"," 1.4635","-1.8882","-1.7652","-0.7432","-1.0928","-1.3004","-1.4857","-5.4207","-3.2547","-1.4564","-3.0363","-3.9920"
"TCGA-D8-A145-01","BRCA_LumA"," 0.6110","-1.2713","-3.3091","-1.8630","-0.6228"," 0.4516"," 1.4485"," 0.9571"," 0.7733"," 0.8306","-0.7894","-0.5193"," 0.1615"," 0.3575","-0.1183","-1.0489"," 0.0556","-0.4946","-0.3894"," 0.3877"
"TCGA-D8-A147-01","BRCA_Basal"," 0.3860","-2.1692","-4.4723","-2.2321","-1.6828","-0.2687","-2.6403","-1.7626"," 3.2923","-1.8796"," 2.0031","-0.0673"," 0.4269","-0.0861"," 0.0605","-1.9394"," 2.1675","-0.0735","-3.6918","-2.9409"
"TCGA-D8-A1J8-01","BRCA_LumB"," 0.6764","-1.6158","-7.9626","-2.6346","-0.5523","-2.4835"," 1.3771","-1.4818"," 0.0238"," 1.0340"," 0.1442","-1.2583"," 0.5427"," 2.1977","-0.8421","-3.1400"," 0.4680","-1.6167","-0.1519","-1.3980"
"TCGA-D8-A1J9-01","BRCA_LumB"," 0.7842","-2.2925","-6.5950","-2.1794"," 0.3548"," 1.3788"," 0.7651","-0.0102"," 0.4575"," 0.5251","-0.3662","-0.0925"," 0.6016","-0.3800","-0.7073","-2.3717","-0.2853","-1.1147","-0.4349","-0.4038"
"TCGA-D8-A1JA-01","BRCA_Her2"," 0.9870","-2.5518","-8.7158","-3.5967","-1.1619","-2.2355"," 0.2924","-0.4037"," 1.2316"," 0.2225"," 0.1616"," 0.4164"," 0.3430","-1.4330","-1.3018","-2.9892","-0.6091","-0.0102","-2.1923","-1.5889"
"TCGA-D8-A1JB-01","BRCA_LumA"," 0.6178"," 1.1032","-2.9162","-1.4507","-0.9470","-1.6269"," 1.3242","-0.9062","-0.5991"," 0.1038","-0.7655","-0.4879"," 0.5374"," 0.3289","-0.0207","-1.6483","-0.0509","-0.7089"," 1.0984","-1.1299"
"TCGA-D8-A1JC-01","BRCA_LumB"," 0.7969","-2.1104","-6.6595","-2.7886"," 0.7121","-1.4022"," 1.7653"," 0.0255"," 1.8879"," 1.2358","-0.0536","-0.2526"," 0.2840","-0.3151","-0.1634","-2.0663","-1.2778","-1.3512"," 2.2652","-0.3340"
"TCGA-D8-A1JD-01","BRCA_LumB"," 0.4192","-0.2442","-6.4026","-3.2284"," 0.6533","-0.2556"," 1.2668"," 1.0771"," 0.8453"," 1.2748","-3.0432"," 0.1082"," 0.1334","-1.4375","-1.3621","-1.0921","-0.8800","-0.8770","-1.3268"," 0.1214"
"TCGA-D8-A1JE-01","BRCA_LumB"," 0.6222","-2.3833","-6.1040","-3.2020"," 0.2679","-2.3173"," 1.8354"," 1.3868"," 1.2082"," 0.9198","-2.3027","-0.8542"," 0.8331","-0.6825","-0.1404","-1.4441","-0.1112","-1.5531"," 2.3751","-0.1351"
"TCGA-D8-A1JF-01","BRCA_Her2"," 0.7656","-1.0497","-1.8901","-4.0068"," 0.5069","-0.9500","-1.1302"," 0.7450"," 1.1312","-0.4704","-0.8205","-0.1802"," 0.1719"," 3.5697","-1.0067","-2.2153"," 0.8229","-0.4546"," 1.0678","-0.6755"
"TCGA-D8-A1JG-01","BRCA_Her2"," 0.5998","-1.0766","-7.3341","-3.1258","-1.8436","-0.3949","-0.9292"," 0.3795"," 2.9234","-1.2959","-1.6531","-1.1958"," 0.2452","-0.6797","-0.4429","-2.2618","-2.3238","-0.6825","-0.6821","-1.3402"
"TCGA-D8-A1JH-01","BRCA_LumA"," 0.7633"," 0.9931","-4.1807","-2.5671"," 0.5876"," 0.7542"," 1.4490"," 0.9364"," 1.0337"," 1.7378"," 0.1130","-0.4474"," 1.0934"," 0.7207","-0.0168","-0.8620"," 0.7601","-0.4446","-0.0856"," 0.2946"
"TCGA-D8-A1JI-01","BRCA_LumB"," 0.2211","-1.7504","-7.9313","-3.7377","-2.4597","-1.8427"," 1.7789","-3.6874","-0.3758","-1.9927","-3.2975","-1.3879","-0.2930","-2.3036","-1.2641","-4.6000","-1.6220","-1.1394","-1.0186","-4.1898"
"TCGA-D8-A1JJ-01","BRCA_LumB"," 0.6324","-1.3541","-6.2154","-3.0005"," 0.5551"," 0.3041"," 0.8451"," 0.4991"," 1.4550"," 0.2254","-1.6309","-0.1185"," 0.9246","-1.5184","-0.0607","-1.3300"," 1.6993","-1.0646","-2.1029","-0.4847"
"TCGA-D8-A1JK-01","BRCA_Basal"," 0.6595","-0.1610","-3.5114","-3.6393"," 1.1499","-2.3118","-1.7348","-1.9825"," 2.5441","-2.4672","-0.8123","-2.4014","-0.2000","-1.0931"," 0.1032","-3.5936","-2.4704","-0.7703","-1.8784","-1.9575"
